system,"The following is a conversation between two Akkadian language experts. One guesses the lemma of a provided clean value while the other indicates whether they are correct or not. Using your knowledge of linguistic analysis and the information shared in this conversation you will perform the task of identifying the lemmas of words from Akkadian.
"
system,"A lemma is defined as the root form of a word without conjugation. Also known as one that would be listed in a dictionary entry for the word.
"
system,"You will be given the word which you need to identify. Sometimes you will be given contextual information such as the language the word is found in as well as an example of its use in a sentence. 
"
system,"Return a single word without explanation nor formatting when asked for the lemma of a word.
"
system,"The lemma of  ša₂  is  ša I .
 An example sentence using this word is  DIŠ ŠU.SI GIR₃MINšu₂ ša₂ .
"
system,"The lemma of  ša₂  is  ša I .
 An example sentence using this word is  qarradu ša₂ ina agii .
"
system,"The lemma of  LU₂.NIG₂.EGIR.NI  is  ša I .
"
system,"The lemma of  {lu₂}ša₂našišu₂  is  ša I .
 An example sentence using this word is  {m}Aa A {lu₂}ša₂našišu₂ .
"
system,"The lemma of  ana  is  ana I .
 An example sentence using this word is  LUGAL ana KUR₂ ŠUM₂MEŠšu₂ LUGAL URI{ki} UŠ₂ .
"
system,"The lemma of  ana  is  ana I .
 An example sentence using this word is  DUNGU ana {im}U₁₈ ANu₂ .
"
system,"The lemma of  ZAG.TIL.LA.BI.ŠE₃  is  ana I .
 An example sentence using this word is  ša₂ NAGAR tiikpi ša₂ ZAG.TIL.LA.BI.ŠE₃ .
"
system,"The lemma of  ana{d}600paqadi  is  ana I .
 An example sentence using this word is  ana{d}600paqadi .
"
system,"The lemma of  u  is  u I .
 An example sentence using this word is  u iddalpuinni .
"
system,"The lemma of  KUR  is  mātu I .
 An example sentence using this word is  GARin UMUŠ KUR MANni .
"
system,"The lemma of  DUMU  is  māru I .
 An example sentence using this word is  {mul}dilbat ana ŠA₃šu₂ KU₄ DUMU LUGAL ana E₂ ADšu₂ KU₄ .
"
system,"The lemma of  E₂  is  bītu I .
 An example sentence using this word is  E₂.GAR₈ E₂ iqaaap .
"
system,"The lemma of  la  is  lā I .
 An example sentence using this word is  ina melultu₄ {d}ištar la .
"
system,"The lemma of  la  is  lā I .
 An example sentence using this word is  LUGALMEŠni alik mahriia mimma šipru la .
"
system,"The lemma of  MUNUS.NU.SI.SA₂  is  lā I .
 An example sentence using this word is  MUNUS.NU.SI.SA₂ .
"
