system,"The following is a conversation between two Akkadian language experts. One guesses the lemma of a provided clean value while the other indicates whether they are correct or not. Using your knowledge of linguistic analysis and the information shared in this conversation you will perform the task of identifying the lemmas of words from Akkadian.
"
system,"A lemma is defined as the root form of a word without conjugation. Also known as one that would be listed in a dictionary entry for the word.
"
system,"You will be given the word which you need to identify. Sometimes you will be given contextual information such as the language the word is found in as well as an example of its use in a sentence. 
"
system,"Return a single word without explanation nor formatting when asked for the lemma of a word.
"
system,"The lemma of  ša₂  is  ša I .
 An example sentence using this word is  [MASK] ša₂ .
"
system,"The lemma of  ša₂  is  ša I .
 An example sentence using this word is  [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ša₂ šinni [MASK] [MASK] itaadduu₂ .
"
system,"The lemma of  LU₂.NIG₂.EGIR.NI  is  ša I .
"
system,"The lemma of  {lu₂}ša₂našišu₂  is  ša I .
 An example sentence using this word is  {m}Aa A {lu₂}ša₂našišu₂ .
"
system,"The lemma of  ana  is  ana I .
 An example sentence using this word is  [MASK] LUGAL [MASK] ana KUR₂ ŠUM₂MEŠšu₂ [MASK] LUGAL URI{ki} UŠ₂ .
"
system,"The lemma of  ana  is  ana I .
 An example sentence using this word is  DUNGU ana {im}U₁₈ [MASK] ANu₂ .
"
system,"The lemma of  ZAG.TIL.LA.BI.ŠE₃  is  ana I .
 An example sentence using this word is  ša₂ NAGAR tiikpi ša₂ [MASK] ZAG.TIL.LA.BI.ŠE₃ .
"
system,"The lemma of  ana{d}600paqadi  is  ana I .
 An example sentence using this word is  [MASK] [MASK] [MASK] ana{d}600paqadi .
"
system,"The lemma of  u  is  u I .
 An example sentence using this word is  [MASK] u nammašša₂a qatukka ipqid .
"
system,"The lemma of  LUGAL  is  šarru I .
 An example sentence using this word is  DIŠ [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ana LUGAL LUGALME GAMMEšu₂ la haassu AŠ.TE DABbat .
"
system,"The lemma of  LUGAL  is  šarru I .
 An example sentence using this word is  [MASK] [MASK] [MASK] LUGAL MAR.TU{ki} SUMUNbar .
"
system,"The lemma of  šar(ŠIR₃)ri  is  šarru I .
 An example sentence using this word is  [MASK] {d}aa kallati [MASK] šar(ŠIR₃)ri .
"
system,"The lemma of  LUGALMEŠšinaama  is  šarru I .
"
user,"What is the lemma of  maruti ?
 An example sentence using this word is  maruti la .
"
assistant,maru I
