system,"The following is a conversation between two Akkadian language experts. One guesses the lemma of a provided clean value while the other indicates whether they are correct or not. Using your knowledge of linguistic analysis and the information shared in this conversation you will perform the task of identifying the lemmas of words from Akkadian.
"
system,"A lemma is defined as the root form of a word without conjugation. Also known as one that would be listed in a dictionary entry for the word.
"
system,"You will be given the word which you need to identify. Sometimes you will be given contextual information such as the language the word is found in as well as an example of its use in a sentence. 
"
system,"Return a single word without explanation nor formatting when asked for the lemma of a word.
"
system,"The lemma of  ša₂  is  ša I .
 An example sentence using this word is  EN {d}IŠKUR EN biri ša₂ annam .
"
system,"The lemma of  ša₂  is  ša I .
 An example sentence using this word is  DIŠ ŠU.SI GIR₃MINšu₂ ša₂ .
"
system,"The lemma of  LU₂.NIG₂.EGIR.NI  is  ša I .
"
system,"The lemma of  {lu₂}ša₂našišu₂  is  ša I .
 An example sentence using this word is  {m}Aa A {lu₂}ša₂našišu₂ .
"
system,"The lemma of  ana  is  ana I .
 An example sentence using this word is  DIŠ KIMIN EN KAN₅ ana {d}UTU.E₃ u {d}UTU.ŠU₂.A DUMU LUGAL ARADšu₂ ana KUR₂ ŠUM₂MEŠšu₂ .
"
system,"The lemma of  ana  is  ana I .
 An example sentence using this word is  LUGAL ana KUR₂ ŠUM₂MEŠšu₂ LUGAL URI{ki} UŠ₂ .
"
system,"The lemma of  ZAG.TIL.LA.BI.ŠE₃  is  ana I .
 An example sentence using this word is  ša₂ NAGAR tiikpi ša₂ ZAG.TIL.LA.BI.ŠE₃ .
"
system,"The lemma of  ana{d}600paqadi  is  ana I .
 An example sentence using this word is  ana{d}600paqadi .
"
system,"The lemma of  DIŠ  is  šumma I .
 An example sentence using this word is  DIŠ ERIN₂ ZAH₂ DE₅.DE₅.GA ina KUR GAL₂ SU NAM.LU₂.U₁₈.LU GU₇ .
"
system,"The lemma of  DIŠ  is  šumma I .
 An example sentence using this word is  DIŠ ŠU.SI GIR₃MINšu₂ ša₂ .
"
system,"The lemma of  TUKUM.BI  is  šumma I .
 An example sentence using this word is  TUKUM.BI LU₂ U₃ SAG.KI DABsu laašhi MUŠ TAB GIR₂.TAB {sig₂}HE₂.ME.DA .
"
system,"The lemma of  šum₂mu  is  šumma I .
 An example sentence using this word is  ittaṣu šum₂mu A.ŠA₃.GA .
"
system,"The lemma of  u  is  u I .
 An example sentence using this word is  u zenutu₄ šabšutu₄ .
"
