system,"The following is a conversation between two Akkadian language experts. One guesses the lemma of a provided clean value while the other indicates whether they are correct or not. Using your knowledge of linguistic analysis and the information shared in this conversation you will perform the task of identifying the lemmas of words from Akkadian.
"
system,"A lemma is defined as the root form of a word without conjugation. Also known as one that would be listed in a dictionary entry for the word.
"
system,"You will be given the word which you need to identify. Sometimes you will be given contextual information such as the language the word is found in as well as an example of its use in a sentence. 
"
system,"Return a single word without explanation nor formatting when asked for the lemma of a word.
"
user,"What is the lemma of  i ?
 An example sentence using this word is  [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ataadlaah i .
"
assistant,ištu
user," Your response is incorrect. The lemma of  ikisi₂a  is  ina I .
What is the lemma of  ikisi₂a ?
 An example sentence using this word is  u₃baal anaku ikisi₂a luušqu₂ul .
"
assistant,ikisi
user," Your response is incorrect. The lemma of  ikisi₂a  is  ina I .
What is the lemma of  iṣeer ?
 An example sentence using this word is  ṣarupa₂am iṣeer .
"
assistant,iṣūr
user," Your response is incorrect. The lemma of  ikisi₂a  is  ina I .
What is the lemma of  iṣe₂ria ?
"
assistant,išru
user," Your response is incorrect. The lemma of  ikisi₂a  is  ina I .
What is the lemma of  iṣe₂er ?
"
assistant,išēr
user," Your response is incorrect. The lemma of  ikisi₂a  is  ina I .
What is the lemma of  LU₂.NIG₂.EGIR.NI ?
"
assistant,luššu
user," Your response is incorrect. The lemma of  ša₃ŠA₃ša₃  is  ša I .
What is the lemma of  NIG₂.ŠU ?
 An example sentence using this word is  [MASK] SILA₃ NIG₂.ŠU IGI.DU .
"
assistant,nigû
user," Your response is incorrect. The lemma of  ša₃ŠA₃ša₃  is  ša I .
What is the lemma of  ša₃ŠA₃ša₃ ?
 An example sentence using this word is  [MASK] [MASK] GIM ZA.NA NITA [MASK] [MASK] sa₃hiir [MASK] LU₂ ša₃ŠA₃ša₃ .
"
assistant,ša
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ša₃ŠA₃ša₃  is  ša I .
What is the lemma of  ša(|SILA₃.UD|) ?
 An example sentence using this word is  {d}nabium ša(|SILA₃.UD|) ullanuuššu {d}U.GUR la išakkan šibṭu .
"
assistant,ša
user," The correct lemma is slightly different.
 Your response is incorrect. The lemma of  ša₃ŠA₃ša₃  is  ša I .
What is the lemma of  ša₃ŠA₃ša₂ ?
 An example sentence using this word is  [MASK] kabatti ša₃ŠA₃ša₂ NA₄ ubla .
"
